ID,FriendlyName,FileName,Authentihash,FileHash,b64FileHash,MinimumFileVersion,MaximumFileVersion,InternalName,ProductName
ID_ALLOW_ALL_1,,*,,,,,,,
ID_ALLOW_ALL_2,,*,,,,,,,
ID_DENY_AGENT64_SHA1,Agent64\05f052_4045ae_694848_8cb62c_b1d962 Hash Sha1,Agent64.sys,94F7575A6BB378D0CF85B3DC65941C95415E7A80,,,,,,
ID_DENY_AGENT64_SHA256,Agent64\05f052_4045ae_694848_8cb62c_b1d962 Hash Sha256,Agent64.sys,3BC0CEC99DCE687304DAD8F7A6DAF772E695CBD0169D346D03AE12500361A1E8,,,,,,
ID_DENY_AGENT64_SHA1_PAGE,Agent64\05f052_4045ae_694848_8cb62c_b1d962 Hash Page Sha1,Agent64.sys,E083142033C9653977D319B3DF4D2DE369756138,,,,,,
ID_DENY_AGENT64_SHA256_PAGE,Agent64\05f052_4045ae_694848_8cb62c_b1d962 Hash Page Sha256,Agent64.sys,68EFBAB6FEADAB076DC97DB359A287193C51199742F92E07B60417F093040FED,,,,,,
ID_DENY_ASIO_32_SHA1,ASIO32.sys Hash Sha1,ASIO32.sys,D569D4BAB86E70EFBCDFDAC9D822139D6F477B7C,,,,,,
ID_DENY_ASIO_32_SHA256,ASIO32.sys Hash Sha256,ASIO32.sys,80599708CE61EC5D6DCFC5977208A2A0BE2252820A88D9BA260D8CDF5DC7FBE4,,,,,,
ID_DENY_ASIO_32_SHA1_PAGE,ASIO32.sys Hash Page Sha1,ASIO32.sys,80FA962BDFB76DFCB9E5D13EFC38BB3D392F2E77,,,,,,
ID_DENY_ASIO_32_SHA256_PAGE,ASIO32.sys Hash Page Sha256,ASIO32.sys,9091E044273FF624585235AC885EB2B05DFB12F3022DCF535B178FF1B2E012D1,,,,,,
ID_DENY_ASIO_32_SHA1_1,ASIO32.sys Hash Sha1,ASIO32.sys,5A7DD0DA0AEE0BDEDC14C1B7831B9CE9178A0346,,,,,,
ID_DENY_ASIO_32_SHA256_1,ASIO32.sys Hash Sha256,ASIO32.sys,92EDD48DFAC025D4069EB6491B9730D9D131B77CCEAA480AF9B3C32BC8C5E3A9,,,,,,
ID_DENY_ASIO_32_SHA1_PAGE_1,ASIO32.sys Hash Page Sha1,ASIO32.sys,1ACC7A486B52C5EE6619DBDC3B4210B5F48B936F,,,,,,
ID_DENY_ASIO_32_SHA256_PAGE_1,ASIO32.sys Hash Page Sha256,ASIO32.sys,F84634B5C0E83CA9BB25928DC3C4FC05D37451C23B780DBEEB1F10F056F1EEEE,,,,,,
ID_DENY_ASIO_32_SHA1_2,ASIO32.sys Hash Sha1,ASIO32.sys,55AB7E27412ECA433D76513EDC7E6E03BCDD7EDA,,,,,,
ID_DENY_ASIO_32_SHA256_2,ASIO32.sys Hash Sha256,ASIO32.sys,C1B41D6B91448E2409BB2F4FBF4AEB952ADF373D0DECC9D052277B89BA401407,,,,,,
ID_DENY_ASIO_32_SHA1_PAGE_2,ASIO32.sys Hash Page Sha1,ASIO32.sys,1E7C241B9A9EA79061B50FB19B3D141DEE175C27,,,,,,
ID_DENY_ASIO_32_SHA256_PAGE_2,ASIO32.sys Hash Page Sha256,ASIO32.sys,1056806F6508B4F5E8A00A6E8D07AEAC06A1BE5F9B92F1684F33682D2DA9349E,,,,,,
ID_DENY_ASIO_64_SHA1,ASIO64.sys Hash Sha1,ASIO64.sys,E5C090903A20744BA3583A8EA684D035E8CECC34,,,,,,
ID_DENY_ASIO_64_SHA256,ASIO64.sys Hash Sha256,ASIO64.sys,9DCFD796E244D0687CC35EAC9538F209F76C6DF12DE166F19DBC7D2C47FB16B3,,,,,,
ID_DENY_ASIO_64_SHA1_PAGE,ASIO64.sys Hash Page Sha1,ASIO64.sys,CA5FF4EB8CCBDE4EFF3491FD7941769E8D093D79,,,,,,
ID_DENY_ASIO_64_SHA256_PAGE,ASIO64.sys Hash Page Sha256,ASIO64.sys,D8841803F181F735D8794C82BA52D8C484B3B0A95DBBB66114314F439B75B0E9,,,,,,
ID_DENY_ASIO_64_SHA1_1,ASIO64.sys Hash Sha1,ASIO64.sys,C92148D0666F2235500805975BE79738B84E48C2,,,,,,
ID_DENY_ASIO_64_SHA256_1,ASIO64.sys Hash Sha256,ASIO64.sys,19C74EA0E0BAF04820E5642BD2FA224158801ED966BE1041539E3C55BD65C471,,,,,,
ID_DENY_ASIO_64_SHA1_PAGE_1,ASIO64.sys Hash Page Sha1,ASIO64.sys,F8270F774B3549079EA7D5F0D5406F307019BDFB,,,,,,
ID_DENY_ASIO_64_SHA256_PAGE_1,ASIO64.sys Hash Page Sha256,ASIO64.sys,A3C9C5625BA6A6075D365543603A4DD4D7790850753D5289FF976EB2A839910F,,,,,,
ID_DENY_ASIO_64_SHA1_2,ASIO64.sys Hash Sha1,ASIO64.sys,61E1B497A5DF0797527D6D465A8F315A82AD35EB,,,,,,
ID_DENY_ASIO_64_SHA256_2,ASIO64.sys Hash Sha256,ASIO64.sys,739C11FDB8673AB5B78F1A874DAF5BA3FADDB7910A6D4E0CC49ABD8B8537333F,,,,,,
ID_DENY_ASIO_64_SHA1_PAGE_2,ASIO64.sys Hash Page Sha1,ASIO64.sys,708855DB4202A792862E1139D673C3B4B713053C,,,,,,
ID_DENY_ASIO_64_SHA256_PAGE_2,ASIO64.sys Hash Page Sha256,ASIO64.sys,BE5653E4C1ED75A451BE4297FF233A22C7AAB93B2126CA428834E83CADFF5E9C,,,,,,
ID_DENY_ASRDRV10_SHA1,AsrDrv10.sys Hash Sha1,AsrDrv10.sys,2E6D61FA32E12FE4ABF7B7D87AA6824F5F528000,,,,,,
ID_DENY_ASRDRV10_SHA256,AsrDrv10.sys Hash Sha256,AsrDrv10.sys,C767A5895119154467AC3FCE8E82C20E6538A4E54F6C109001C61F8ABD58F9F8,,,,,,
ID_DENY_ASRDRV10_SHA1_PAGE,AsrDrv10.sys Hash Page Sha1,AsrDrv10.sys,085529E58BE3806D396F1BB15FF078FD4C471AAB,,,,,,
ID_DENY_ASRDRV10_SHA256_PAGE,AsrDrv10.sys Hash Page Sha256,AsrDrv10.sys,14141F03EFF7C2F44BFED93524F4EC64ABDC8F3D45D55B1BCB5701CA354319FD,,,,,,
ID_DENY_ASRDRV101_SHA1,AsrDrv101.sys Hash Sha1,AsrDrv101.sys,D0580BFC31FAEFB7E017798121C5B8A4E68155F9,,,,,,
ID_DENY_ASRDRV101_SHA256,AsrDrv101.sys Hash Sha256,AsrDrv101.sys,FEE4560F2160A951D83344857EB4587AB10C1CFD8C5CFC23B6F06BEF8EBCD984,,,,,,
ID_DENY_ASRDRV101_SHA1_PAGE,AsrDrv101.sys Hash Page Sha1,AsrDrv101.sys,55A90E7822A1444FAE81371DF7296CC5642FB353,,,,,,
ID_DENY_ASRDRV101_SHA256_PAGE,AsrDrv101.sys Hash Page Sha256,AsrDrv101.sys,B00060733F88E3897D4B1E4732DF67FF277A8D615F84E6EFAB98C79C72CBA370,,,,,,
ID_DENY_ASRDRV102_SHA1,AsrDrv102.sys Hash Sha1,AsrDrv102.sys,5F9C7D3552FFA98C9DCF9A9B7AD1263D2AB24A2F,,,,,,
ID_DENY_ASRDRV102_SHA256,AsrDrv102.sys Hash Sha256,AsrDrv102.sys,11EECF9E6E2447856ED4CF86EE1CB779CFE0672C808BBD5934CF2F09A62D6170,,,,,,
ID_DENY_ASRDRV102_SHA1_PAGE,AsrDrv102.sys Hash Page Sha1,AsrDrv102.sys,B419D69A4ED8D4EABD90A155ED15C3374BEA6FFC,,,,,,
ID_DENY_ASRDRV102_SHA256_PAGE,AsrDrv102.sys Hash Page Sha256,AsrDrv102.sys,23E39D9E40235A5C456260E03CACCC186FE79FFD7D0439AEA7530EBB0380946D,,,,,,
ID_DENY_ASRDRV103_SHA1,AsrDrv103.sys Hash Sha1,AsrDrv103.sys,B3410021EA5A46818D9FF05A96C2809A9ABE8E4A,,,,,,
ID_DENY_ASRDRV103_SHA256,AsrDrv103.sys Hash Sha256,AsrDrv103.sys,B6BF2460E023B1005CC60E107B14A3CFDF9284CC378A086D92E5DCDF6E432E2C,,,,,,
ID_DENY_ASRDRV103_SHA1_PAGE,AsrDrv103.sys Hash Page Sha1,AsrDrv103.sys,490F85E291C4D9ED0AB8457CE6B424C0F3F7E7AC,,,,,,
ID_DENY_ASRDRV103_SHA256_PAGE,AsrDrv103.sys Hash Page Sha256,AsrDrv103.sys,E22B7BA6D064C75913C3BDADAF7AADA535DDDD83175D8A47467FED5ABC56D5AC,,,,,,
ID_DENY_ASRDRV104_5A,asrdrv104\4bf974f5d3489638a48ee508b4a8cfa0f0262909778ccdd2e871172b71654d89 Hash Sha1,asrdrv104.sys,6C1BB3A72EBFB5359B9E22CA44D0A1FF825A68F2,4BF974F5D3489638A48EE508B4A8CFA0F0262909778CCDD2E871172B71654D89,S/l09dNIljikjuUItKjPoPAmKQl3jM3S6HEXK3FlTYk=,,,,
ID_DENY_ASRDRV104_5B,asrdrv104\4bf974f5d3489638a48ee508b4a8cfa0f0262909778ccdd2e871172b71654d89 Hash Sha256,asrdrv104.sys,904D8D0DB7B3ED747ECFBB04386DFBE23B71FFD054F32AB17F65BC17D500F730,4BF974F5D3489638A48EE508B4A8CFA0F0262909778CCDD2E871172B71654D89,S/l09dNIljikjuUItKjPoPAmKQl3jM3S6HEXK3FlTYk=,,,,
ID_DENY_ASRDRV104_5C,asrdrv104\4bf974f5d3489638a48ee508b4a8cfa0f0262909778ccdd2e871172b71654d89 Hash Page Sha1,asrdrv104.sys,E039C9DD21494DBD073B4823FC3A17FBB951EC6C,4BF974F5D3489638A48EE508B4A8CFA0F0262909778CCDD2E871172B71654D89,S/l09dNIljikjuUItKjPoPAmKQl3jM3S6HEXK3FlTYk=,,,,
ID_DENY_ASRDRV104_5D,asrdrv104\4bf974f5d3489638a48ee508b4a8cfa0f0262909778ccdd2e871172b71654d89 Hash Page Sha256,asrdrv104.sys,F292E6AADD8CB18DFC59A6B6734B5F68262E09BF1DFDB44CC2F70DF176C85F72,4BF974F5D3489638A48EE508B4A8CFA0F0262909778CCDD2E871172B71654D89,S/l09dNIljikjuUItKjPoPAmKQl3jM3S6HEXK3FlTYk=,,,,
ID_DENY_ASRDRV104_5E,asrdrv104\53bb076e81f6104f41bc284eedae36bd99b53e42719573fa5960932720ebc854 Hash Sha1,asrdrv104.sys,7EEC3A1EDF3B021883A4B5DA450DB63F7C0AFEEB,53BB076E81F6104F41BC284EEDAE36BD99B53E42719573FA5960932720EBC854,U7sHboH2EE9BvChO7a42vZm1PkJxlXP6WWCTJyDryFQ=,,,,
ID_DENY_ASRDRV104_5F,asrdrv104\53bb076e81f6104f41bc284eedae36bd99b53e42719573fa5960932720ebc854 Hash Sha256,asrdrv104.sys,3F44442F56F2CEB6213FCE103466862AC750FB99038030003C1B42DA35A43A83,53BB076E81F6104F41BC284EEDAE36BD99B53E42719573FA5960932720EBC854,U7sHboH2EE9BvChO7a42vZm1PkJxlXP6WWCTJyDryFQ=,,,,
ID_DENY_ASRDRV104_60,asrdrv104\53bb076e81f6104f41bc284eedae36bd99b53e42719573fa5960932720ebc854 Hash Page Sha1,asrdrv104.sys,E5021A98E55D514E2376AA573D143631E5EE1C13,53BB076E81F6104F41BC284EEDAE36BD99B53E42719573FA5960932720EBC854,U7sHboH2EE9BvChO7a42vZm1PkJxlXP6WWCTJyDryFQ=,,,,
ID_DENY_ASRDRV104_61,asrdrv104\53bb076e81f6104f41bc284eedae36bd99b53e42719573fa5960932720ebc854 Hash Page Sha256,asrdrv104.sys,2B02B3C4F298B2B4F0B7A6714CD28B0410C1430AE6FF798056CB27EED90DD424,53BB076E81F6104F41BC284EEDAE36BD99B53E42719573FA5960932720EBC854,U7sHboH2EE9BvChO7a42vZm1PkJxlXP6WWCTJyDryFQ=,,,,
ID_DENY_ASRDRV104_62,asrdrv104\6ed35f310c96920a271c59a097b382da07856e40179c2a4239f8daa04eef38e7 Hash Sha1,asrdrv104.sys,729A8675665C61824F22F06C7B954BE4D14B52C4,6ED35F310C96920A271C59A097B382DA07856E40179C2A4239F8DAA04EEF38E7,btNfMQyWkgonHFmgl7OC2geFbkAXnCpCOfjaoE7vOOc=,,,,
ID_DENY_ASRDRV104_63,asrdrv104\6ed35f310c96920a271c59a097b382da07856e40179c2a4239f8daa04eef38e7 Hash Sha256,asrdrv104.sys,6ED35F310C96920A271C59A097B382DA07856E40179C2A4239F8DAA04EEF38E7,6ED35F310C96920A271C59A097B382DA07856E40179C2A4239F8DAA04EEF38E7,btNfMQyWkgonHFmgl7OC2geFbkAXnCpCOfjaoE7vOOc=,,,,
ID_DENY_ASRDRV104_64,asrdrv104\d20d8bf80017e98b6dfc9f6c3960271fa792a908758bef49a390e2692a2a4341 Hash Sha1,asrdrv104.sys,2B4D0DEAD4C1A7CC95543748B3565CFA802E5256,D20D8BF80017E98B6DFC9F6C3960271FA792A908758BEF49A390E2692A2A4341,0g2L+AAX6Ytt/J9sOWAnH6eSqQh1i+9Jo5DiaSoqQ0E=,,,,
ID_DENY_ASRDRV104_65,asrdrv104\d20d8bf80017e98b6dfc9f6c3960271fa792a908758bef49a390e2692a2a4341 Hash Sha256,asrdrv104.sys,E6A2AC52A35D470DC336BAE5C48A2EBF2D80519BFD57B703DA6CE00DDD12163A,D20D8BF80017E98B6DFC9F6C3960271FA792A908758BEF49A390E2692A2A4341,0g2L+AAX6Ytt/J9sOWAnH6eSqQh1i+9Jo5DiaSoqQ0E=,,,,
ID_DENY_ASRDRV104_66,asrdrv104\d20d8bf80017e98b6dfc9f6c3960271fa792a908758bef49a390e2692a2a4341 Hash Page Sha1,asrdrv104.sys,4A7D66874A0472A47087FABAA033A85D47413379,D20D8BF80017E98B6DFC9F6C3960271FA792A908758BEF49A390E2692A2A4341,0g2L+AAX6Ytt/J9sOWAnH6eSqQh1i+9Jo5DiaSoqQ0E=,,,,
ID_DENY_ASRDRV104_67,asrdrv104\d20d8bf80017e98b6dfc9f6c3960271fa792a908758bef49a390e2692a2a4341 Hash Page Sha256,asrdrv104.sys,C1FE339D15E5D59F9613688B85F9B627E72ED8ED3EFC53F9DD0CD7A7F0C55133,D20D8BF80017E98B6DFC9F6C3960271FA792A908758BEF49A390E2692A2A4341,0g2L+AAX6Ytt/J9sOWAnH6eSqQh1i+9Jo5DiaSoqQ0E=,,,,
ID_DENY_ASRDRV105_1,AsrDrv105.sys\bc3f73f643b8d3108661fe1ff6a816cbc4482a056ef90c29042b448a45077bd3,AsrDrv105.sys,492f6020cc33ca2c295bfaa8c0a167c3cb0a0a64,BC3F73F643B8D3108661FE1FF6A816CBC4482A056EF90C29042B448A45077BD3,vD9z9kO40xCGYf4f9qgWy8RIKgVu+QwpBCtEikUHe9M=,,,,
ID_DENY_ASRDRV105_2,AsrDrv105n.sys\e7477a7594b976d8662aab9d4f4b110d8db135bbcd712bea391b81336dc856eb,AsrDrv105n.sys,ef2169c33ee233ad0f7498a9358953d449c6ede5,E7477A7594B976D8662AAB9D4F4B110D8DB135BBCD712BEA391B81336DC856EB,50d6dZS5dthmKqudT0sRDY2xNbvNcSvqORuBM23IVus=,,,,
ID_DENY_ASRDRV106_1,AsrDrv106.sys\3943a796cc7c5352aa57ccf544295bfd6fb69aae147bc8235a00202dc6ed6838,AsrDrv106.sys,ac7b3c3b74e6e282c7f50c17a6213b81b181f779cd7c0c78e3cb426c427a98db,3943A796CC7C5352AA57CCF544295BFD6FB69AAE147BC8235A00202DC6ED6838,OUOnlsx8U1KqV8z1RClb/W+2mq4Ue8gjWgAgLcbtaDg=,,,,
ID_DENY_ASRDRV106_2,AsrDrv106n.sys\14c5576eda5a28d476a93c9cdb91236f18573dbd0578ac2bb183dfd115f4a166,AsrDrv106n.sys,8d6e7e7bbc5635af4a7cdcddcbc7da49420e9887b4f3a9baa95b49721226a8fc,14C5576EDA5A28D476A93C9CDB91236F18573DBD0578AC2BB183DFD115F4A166,FMVXbtpaKNR2qTyc25EjbxhXPb0FeKwrsYPf0RX0oWY=,,,,
ID_DENY_ASRDRV107_1,AsrDrv107.sys\be131e30464c7be03bd2d16f99ea2b04c106b482cc5c52be659e4c0301206348,AsrDrv107.sys,d7b082adddeefc2cc8c48871ca50522121ec4add2796b4e3bdf225fde77e8625,BE131E30464C7BE03BD2D16F99EA2B04C106B482CC5C52BE659E4C0301206348,vhMeMEZMe+A70tFvmeorBMEGtILMXFK+ZZ5MAwEgY0g=,,,,
ID_DENY_ASRDRV107_2,AsrDrv107n.sys\12177d777345f60a579e7bd8f0df95296af6e293e5560ee544fcced99a5db0df,AsrDrv107n.sys,31e708f95a0fd64a29333b05185ef3dfbd6b053d766e73ffc4b7ce08286bad24,12177D777345F60A579E7BD8F0DF95296AF6E293E5560EE544FCCED99A5DB0DF,Ehd9d3NF9gpXnnvY8N+VKWr24pPlVg7lRPzO2ZpdsN8=,,,,
ID_DENY_ASRSETUPDRV103_39,AsrSetupDrv103\9d9346e6f46f831e263385a9bd32428e01919cca26a035bbb8e9cb00bf410bc3 Hash Sha1,AsrSetupDrv103.sys,0B6EC2AEDC518849A1C61A70B1F9FB068EDE2BC3,9D9346E6F46F831E263385A9BD32428E01919CCA26A035BBB8E9CB00BF410BC3,nZNG5vRvgx4mM4WpvTJCjgGRnMomoDW7uOnLAL9BC8M=,,,,
ID_DENY_ASRSETUPDRV103_3A,AsrSetupDrv103\9d9346e6f46f831e263385a9bd32428e01919cca26a035bbb8e9cb00bf410bc3 Hash Sha256,AsrSetupDrv103.sys,399EFFE75D32BDAB6FA0A6BFFE02DBF0A59219D940B654837C3BE1C0BD02E9AA,9D9346E6F46F831E263385A9BD32428E01919CCA26A035BBB8E9CB00BF410BC3,nZNG5vRvgx4mM4WpvTJCjgGRnMomoDW7uOnLAL9BC8M=,,,,
ID_DENY_ASRSETUPDRV103_3B,AsrSetupDrv103\9d9346e6f46f831e263385a9bd32428e01919cca26a035bbb8e9cb00bf410bc3 Hash Page Sha1,AsrSetupDrv103.sys,461882BD59887617CADC1C7B2B22D0A45458C070,9D9346E6F46F831E263385A9BD32428E01919CCA26A035BBB8E9CB00BF410BC3,nZNG5vRvgx4mM4WpvTJCjgGRnMomoDW7uOnLAL9BC8M=,,,,
ID_DENY_ASRSETUPDRV103_3C,AsrSetupDrv103\9d9346e6f46f831e263385a9bd32428e01919cca26a035bbb8e9cb00bf410bc3 Hash Page Sha256,AsrSetupDrv103.sys,27CD05527FEB020084A4A76579C125458571DA8843CDFC3733211760A11DA970,9D9346E6F46F831E263385A9BD32428E01919CCA26A035BBB8E9CB00BF410BC3,nZNG5vRvgx4mM4WpvTJCjgGRnMomoDW7uOnLAL9BC8M=,,,,
ID_DENY_ASRSETUPDRV103_3D,AsrSetupDrv103\a0728184caead84f2e88777d833765f2d8af6a20aad77b426e07e76ef91f5c3f Hash Sha1,AsrSetupDrv103.sys,A7948A4E9A3A1A9ED0E4E41350E422464D8313CD,A0728184CAEAD84F2E88777D833765F2D8AF6A20AAD77B426E07E76EF91F5C3F,oHKBhMrq2E8uiHd9gzdl8tivaiCq13tCbgfnbvkfXD8=,,,,
ID_DENY_ASRSETUPDRV103_3E,AsrSetupDrv103\a0728184caead84f2e88777d833765f2d8af6a20aad77b426e07e76ef91f5c3f Hash Sha256,AsrSetupDrv103.sys,7AAF2AA194B936E48BC90F01EE854768C8383C0BE50CFB41B346666AEC0CF853,A0728184CAEAD84F2E88777D833765F2D8AF6A20AAD77B426E07E76EF91F5C3F,oHKBhMrq2E8uiHd9gzdl8tivaiCq13tCbgfnbvkfXD8=,,,,
ID_DENY_ASRSETUPDRV103_3F,AsrSetupDrv103\a0728184caead84f2e88777d833765f2d8af6a20aad77b426e07e76ef91f5c3f Hash Page Sha1,AsrSetupDrv103.sys,F3CCE7E79AB5BD055F311BB3AC44A838779270B6,A0728184CAEAD84F2E88777D833765F2D8AF6A20AAD77B426E07E76EF91F5C3F,oHKBhMrq2E8uiHd9gzdl8tivaiCq13tCbgfnbvkfXD8=,,,,
ID_DENY_ASRSETUPDRV103_40,AsrSetupDrv103\a0728184caead84f2e88777d833765f2d8af6a20aad77b426e07e76ef91f5c3f Hash Page Sha256,AsrSetupDrv103.sys,727E8BA66A8FF07BDC778EACB463B65F2D7167A6616CA2F259EA32571CACF8AF,A0728184CAEAD84F2E88777D833765F2D8AF6A20AAD77B426E07E76EF91F5C3F,oHKBhMrq2E8uiHd9gzdl8tivaiCq13tCbgfnbvkfXD8=,,,,
ID_DENY_ATILLK_2,atillk64\11a9787831ac4f0657aeb5e7019c23acc39d8833faf28f85bd10d7590ea4cc5f Hash Sha1,atillk64.sys,6EE2E56413CE129EA2319D6DBA28BA4F27CF75B7,11A9787831AC4F0657AEB5E7019C23ACC39D8833FAF28F85BD10D7590EA4CC5F,Eal4eDGsTwZXrrXnAZwjrMOdiDP68o+FvRDXWQ6kzF8=,,,,
ID_DENY_ATILLK_3,atillk64\11a9787831ac4f0657aeb5e7019c23acc39d8833faf28f85bd10d7590ea4cc5f Hash Sha256,atillk64.sys,94111DE210F6B3B48DDA16B3422F0F9180E30BCB5765B6858C451D1D89196199,11A9787831AC4F0657AEB5E7019C23ACC39D8833FAF28F85BD10D7590EA4CC5F,Eal4eDGsTwZXrrXnAZwjrMOdiDP68o+FvRDXWQ6kzF8=,,,,
ID_DENY_ATILLK_4,atillk64\11a9787831ac4f0657aeb5e7019c23acc39d8833faf28f85bd10d7590ea4cc5f Hash Page Sha1,atillk64.sys,E66E7DAA23A6F85459AB4F4CE6D74A4973E832B1,11A9787831AC4F0657AEB5E7019C23ACC39D8833FAF28F85BD10D7590EA4CC5F,Eal4eDGsTwZXrrXnAZwjrMOdiDP68o+FvRDXWQ6kzF8=,,,,
ID_DENY_ATILLK_5,atillk64\11a9787831ac4f0657aeb5e7019c23acc39d8833faf28f85bd10d7590ea4cc5f Hash Page Sha256,atillk64.sys,29245340F8DCCC90F6CFA295EEE25C77C658965825DF27A501A5D951E7B8ECC4,11A9787831AC4F0657AEB5E7019C23ACC39D8833FAF28F85BD10D7590EA4CC5F,Eal4eDGsTwZXrrXnAZwjrMOdiDP68o+FvRDXWQ6kzF8=,,,,
ID_DENY_ATILLK_6,atillk64\248dcc72d799d350d30b0f9e9ae93389cdcd11b43e38949ba9be414400657587 Hash Sha1,atillk64.sys,0116793210498AC83727C7B902FDBAE0FE76BB7E,248DCC72D799D350D30B0F9E9AE93389CDCD11B43E38949BA9BE414400657587,JI3McteZ01DTCw+emukzic3NEbQ+OJSbqb5BRABldYc=,,,,
ID_DENY_ATILLK_7,atillk64\248dcc72d799d350d30b0f9e9ae93389cdcd11b43e38949ba9be414400657587 Hash Sha256,atillk64.sys,248DCC72D799D350D30B0F9E9AE93389CDCD11B43E38949BA9BE414400657587,248DCC72D799D350D30B0F9E9AE93389CDCD11B43E38949BA9BE414400657587,JI3McteZ01DTCw+emukzic3NEbQ+OJSbqb5BRABldYc=,,,,
ID_DENY_ATILLK_8,atillk64\321cc3f24a518c70fb537ee9472b1777d05727c649d5b6538082a971c40ddcbe Hash Sha1,atillk64.sys,005C8117D7BF2E73E6139D3C91F24B70E22A844E,321CC3F24A518C70FB537EE9472B1777D05727C649D5B6538082A971C40DDCBE,MhzD8kpRjHD7U37pRysXd9BXJ8ZJ1bZTgIKpccQN3L4=,,,,
ID_DENY_ATILLK_9,atillk64\321cc3f24a518c70fb537ee9472b1777d05727c649d5b6538082a971c40ddcbe Hash Sha256,atillk64.sys,73A0CCF3E32C262142BDE91C19F5B1F395878783F157C6BED5874EDE5A3AFDDD,321CC3F24A518C70FB537EE9472B1777D05727C649D5B6538082A971C40DDCBE,MhzD8kpRjHD7U37pRysXd9BXJ8ZJ1bZTgIKpccQN3L4=,,,,
ID_DENY_ATILLK_A,atillk64\321cc3f24a518c70fb537ee9472b1777d05727c649d5b6538082a971c40ddcbe Hash Page Sha1,atillk64.sys,CC6B5B9351457B5ED2FC46F4E7CEE62F5979D7C6,321CC3F24A518C70FB537EE9472B1777D05727C649D5B6538082A971C40DDCBE,MhzD8kpRjHD7U37pRysXd9BXJ8ZJ1bZTgIKpccQN3L4=,,,,
ID_DENY_ATILLK_B,atillk64\321cc3f24a518c70fb537ee9472b1777d05727c649d5b6538082a971c40ddcbe Hash Page Sha256,atillk64.sys,D96511C6D3E244A892D80C5950256E158A3132B2FB25700F334EA0DA4FDE5B21,321CC3F24A518C70FB537EE9472B1777D05727C649D5B6538082A971C40DDCBE,MhzD8kpRjHD7U37pRysXd9BXJ8ZJ1bZTgIKpccQN3L4=,,,,
ID_DENY_ATILLK_C,atillk64\4780da56667e01cdd7eff83c23c772d68deb4d9fdb69d5302f556bb424151f51 Hash Sha1,atillk64.sys,6AE93DA169BFB914109E584371FD05914795F460,4780DA56667E01CDD7EFF83C23C772D68DEB4D9FDB69D5302F556BB424151F51,R4DaVmZ+Ac3X7/g8I8dy1o3rTZ/badUwL1VrtCQVH1E=,,,,
ID_DENY_ATILLK_D,atillk64\4780da56667e01cdd7eff83c23c772d68deb4d9fdb69d5302f556bb424151f51 Hash Sha256,atillk64.sys,4780DA56667E01CDD7EFF83C23C772D68DEB4D9FDB69D5302F556BB424151F51,4780DA56667E01CDD7EFF83C23C772D68DEB4D9FDB69D5302F556BB424151F51,R4DaVmZ+Ac3X7/g8I8dy1o3rTZ/badUwL1VrtCQVH1E=,,,,
ID_DENY_ATILLK_E,atillk64\61580186311f6260c6de7fa5bf9242d74687aa1c5c9fdf9d9a48eb46d67d636f Hash Sha1,atillk64.sys,1FD4D8B13E73604E2BD8E14AC7BB4657CA17A5B3,61580186311F6260C6DE7FA5BF9242D74687AA1C5C9FDF9D9A48EB46D67D636F,YVgBhjEfYmDG3n+lv5JC10aHqhxcn9+dmkjrRtZ9Y28=,,,,
ID_DENY_ATILLK_F,atillk64\61580186311f6260c6de7fa5bf9242d74687aa1c5c9fdf9d9a48eb46d67d636f Hash Sha256,atillk64.sys,61580186311F6260C6DE7FA5BF9242D74687AA1C5C9FDF9D9A48EB46D67D636F,61580186311F6260C6DE7FA5BF9242D74687AA1C5C9FDF9D9A48EB46D67D636F,YVgBhjEfYmDG3n+lv5JC10aHqhxcn9+dmkjrRtZ9Y28=,,,,
ID_DENY_ATILLK_10,atillk64\6c6c5e35accc37c928d721c800476ccf4c4b5b06a1b0906dc5ff4df71ff50943 Hash Sha1,atillk64.sys,0358BCBA83349CB23EA44D5C36B9E22ADAEC8D94,6C6C5E35ACCC37C928D721C800476CCF4C4B5B06A1B0906DC5FF4DF71FF50943,bGxeNazMN8ko1yHIAEdsz0xLWwahsJBtxf9N9x/1CUM=,,,,
ID_DENY_ATILLK_11,atillk64\6c6c5e35accc37c928d721c800476ccf4c4b5b06a1b0906dc5ff4df71ff50943 Hash Sha256,atillk64.sys,2952AE305F9E206BB0B6D7986F2B6942656C310F9D201CF2E2DD6E961C18804E,6C6C5E35ACCC37C928D721C800476CCF4C4B5B06A1B0906DC5FF4DF71FF50943,bGxeNazMN8ko1yHIAEdsz0xLWwahsJBtxf9N9x/1CUM=,,,,
ID_DENY_ATILLK_12,atillk64\6c6c5e35accc37c928d721c800476ccf4c4b5b06a1b0906dc5ff4df71ff50943 Hash Page Sha1,atillk64.sys,3FCFCDCBC6AD3320E561AEB634492D2BDB38FA27,6C6C5E35ACCC37C928D721C800476CCF4C4B5B06A1B0906DC5FF4DF71FF50943,bGxeNazMN8ko1yHIAEdsz0xLWwahsJBtxf9N9x/1CUM=,,,,
